Sample	PC1	PC2	PC3	PC4	PC5	Celltype..Original.	Consortia	Library	CellType..Condensed.
E_374AAA	0.0428282432501598	-0.0701260569156054	0.125431031454054	-0.12357521764434	-0.0918887877925327	Bipolar Spindle Neuron	ENCODE	Paired	Bipolar Spindle Neuron
R_ENCBS407ALA	0.0713143470820583	0.0396709626989326	0.0119356897022244	0.0510970355967788	-0.0218439732729727	Heart	Roadmap	Single	Heart
E_485ENC	0.0676662773508605	-0.0947424580973432	-0.0201782837679724	0.0253177225963877	-0.00387708165691922	Hematopoietic Multipotent Progenitor Cell	ENCODE	Single	Hematopoietic Multipotent Progenitor Cell
R_ENCBS011TVS	0.0730644472802785	0.0619577518176885	-0.0412240766640457	0.045688075971326	-0.00144863140259707	Muscle Of Leg	Roadmap	Single	Muscle Of Leg
R_ENCBS281CNH	0.0725397120528805	0.0601438783763266	0.0604385789031738	0.053466976497219	0.0602655415618058	Left Renal Cortex Interstitium	Roadmap	Single	Kidney
E_297CQV_291AAA_624XJG	0.0515864368341021	-0.0339573656309552	0.112005862767725	-0.156212417458058	-0.0247619331644522	H7-Hesc	ENCODE	Single	H7-Hesc
B_S013M311	0.0694184064843245	-0.11190075135392	-0.0347431054107558	0.0451537677653121	0.0123700177232195	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
E_340AAA_936GPP_612ENC_613ENC	0.0601270212690214	0.0594767729889288	-0.102662912719811	-0.158895066152307	0.115119738744374	Fibroblast Of Lung	ENCODE	Single	Fibroblast
B_S00D4711	0.0682238105842068	-0.115868027948065	-0.028574907441653	0.0375238246230699	0.00962795069833509	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
B_S00XVL11	0.0681321287866258	-0.120446201101571	-0.0386408063449311	0.0435885494925069	0.0171295780594849	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
E_767POE_974EYF	0.0650773135010236	-0.00950048876247934	-0.0497181083507855	-0.0148461166466653	-0.164555476638304	Transverse Colon	ENCODE	Paired	Transverse Colon
R_ENCBS855RFN	0.0722292302369749	0.0622900216079339	0.0618313650805674	0.0579641152371405	0.0632516623587051	Right Renal Pelvis	Roadmap	Single	Kidney
R_ENCBS226ZND	0.0725637064587181	0.0614995703024143	0.0557194210262841	0.0659465073032602	0.0591727883942754	Left Renal Pelvis	Roadmap	Single	Kidney
R_ENCBS578HBL	0.0734499092933506	0.0335358056314383	0.00590139757841203	0.00911423259210737	-0.0888190629262475	Stomach	Roadmap	Single	Stomach
E_044KWE	0.0551625716686222	-0.0305584827575014	0.125165836519095	-0.134521296107339	-0.0143367606509533	Neural Progenitor Cell	ENCODE	Paired	Neural Progenitor Cell
E_004ENC_008ENC	0.0598398358139065	0.061535798802547	-0.0997763319035656	-0.161976675471661	0.120707680611829	Fibroblast Of Lung	ENCODE	Single	Fibroblast
R_ENCBS517FUR	0.0729236027201248	0.0620903192967872	-0.0428871996658414	0.043649105078707	0.00169868288790309	Muscle Of Leg	Roadmap	Single	Muscle Of Leg
R_ENCBS145EYH	0.072523896493755	0.0642484251379637	0.0553986820872997	0.0574427863837475	0.0608946970949912	Right Renal Pelvis	Roadmap	Single	Kidney
R_ENCBS257BTU	0.0730118559772407	0.0629868479416824	0.0546275573718997	0.0528215210383636	0.0592460099962638	Left Renal Pelvis	Roadmap	Single	Kidney
R_ENCBS008QPC	0.0634959611929142	0.0337703985508421	-0.0509067468645934	0.0195807487916505	-0.0847505214345285	Psoas Muscle	Roadmap	Single	Psoas Muscle
B_S013QW11	0.0689580179977267	-0.111505252309027	-0.0342439232092322	0.0299405474517237	0.0126911576880085	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
R_ENCBS090AGL	0.0725406694675424	0.059161852022025	-0.0454751452660059	0.0518709920488054	-0.0115771090757785	Muscle Of Arm	Roadmap	Single	Muscle Of Arm
R_ENCBS610XAP	0.072895985034687	0.0603286923377947	0.0569080963091237	0.0505938647323228	0.06653328530558	Left Kidney	Roadmap	Single	Kidney
B_S00D3911	0.067841602088139	-0.117635196132379	-0.0336996563524515	0.0417824316735255	0.0233566751745243	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
E_369AAA	0.0412655853781731	-0.0686688386852395	0.13115567153814	-0.121341871255611	-0.0920990546135389	Bipolar Spindle Neuron	ENCODE	Paired	Bipolar Spindle Neuron
R_ENCBS220QDW	0.0748367707745076	0.0256919469790443	0.0197301920355604	0.00190521825135696	-0.0693803580595009	Stomach	Roadmap	Single	Stomach
R_ENCBS136EGD	0.0730995795464654	0.0586138473505197	-0.0496347155211375	0.0486172755975074	-0.0147391339443796	Muscle Of Back	Roadmap	Single	Muscle Of Back
R_ENCBS054CPR	0.0630566039848823	-0.0265885743837701	-0.100457382410518	0.096373024594333	-0.109510323403009	Thymus	Roadmap	Single	Thymus
R_ENCBS516MKG	0.0726932617947564	0.0509819569793972	0.0314953200476469	0.0522301889260883	0.0553702165659259	Left Lung	Roadmap	Single	Lung
B_C001UYB4	0.0682407235414399	-0.11180086869559	-0.0264715577989919	0.0424413776965089	0.0220742770408773	Cd14-Positive Monocyte	Blueprint	Paired	Monocyte
E_021ENC	0.0583570619518734	0.0455553648879211	-0.139932036919628	-0.150812688288708	0.0496823086301074	Astrocyte	ENCODE	Single	Astrocyte
E_942WBM_724UYV	0.062480772065381	-0.00119280952465958	0.140194935463268	-0.0288096565918356	-0.0595941866388045	Adrenal Gland	ENCODE	Paired	Intestine
E_526EMC	0.0611611026268429	0.0623325926919623	-0.133193954152167	-0.140151665815236	0.0526675533520959	Myotube	ENCODE	Single	Myotube
B_S00JRB11	0.0674389247976728	-0.0946913362897783	0.0344842024086293	-0.0497666780436688	0.100865426419271	Macrophage - Lps	Blueprint	Single	Macrophage - Lps
R_ENCBS405WVO	0.066294084318111	0.0659869418342097	-0.118895823794859	-0.0864257126157231	0.0632975538602056	Fibroblast Of Skin Of Abdomen	Roadmap	Single	Fibroblast
R_ENCBS142XDW	0.0729656409326387	0.0622082158740474	0.0521860131525503	0.0501796488057501	0.0645695912630821	Renal Pelvis	Roadmap	Single	Kidney
R_ENCBS183TBX	0.0724708346154804	0.0590749542103628	0.057805257796938	0.0570296014303205	0.0632515934620035	Right Renal Cortex Interstitium	Roadmap	Single	Kidney
R_ENCBS574MIZ	0.0727729222864745	0.052978427138834	0.030175027435716	0.051106080740638	0.0517527757225937	Left Lung	Roadmap	Single	Lung
B_S00XYF11	0.0677837657555399	-0.119759830870102	-0.0342410914989829	0.0372801740314955	0.0226327262171453	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
X4103	0.0694070276052339	0.0106902102616291	0.0520391743190754	-0.131151961028965	-0.076180478656558	Hepatocyte	DEEP	Paired	Hepatocyte
B_S00JQD11	0.0677974773157868	-0.0932364259256677	0.0390951403555335	-0.0482679638413597	0.104160139756765	Macrophage	Blueprint	Single	Macrophage
B_S002R512	0.0669476971899925	-0.0925265460699573	-0.0190525464175811	0.016665296478607	-0.0517277817881777	Erythroblast	Blueprint	Paired	Erythroblast
E_0052WQU	0.0583648979634252	0.0526265268894844	-0.134674546530697	-0.1464875606829	0.0489872567998876	Astrocyte	ENCODE	Single	Astrocyte
R_ENCBS827OFK	0.0724793344756548	0.0617217680011174	0.0598761884391007	0.055800892653574	0.0645286702013517	Right Renal Pelvis	Roadmap	Single	Kidney
R_ENCBS892WJE	0.0722091566842447	0.064741482037768	-0.0434970272306816	0.0479789435148104	-0.00506552233181296	Muscle Of Arm	Roadmap	Single	Muscle Of Arm
B_S00C0J11	0.0653726719715568	-0.0914851671758989	0.0386412364601325	-0.0571613449672003	0.115961046485921	Macrophage – B-Glucan	Blueprint	Paired	Macrophage – B-Glucan
R_ENCBS479AOA	0.072967286197922	0.0628074660442978	-0.0414844859864793	0.0466742906447575	-0.00353378900394376	Muscle Of Back	Roadmap	Single	Muscle Of Back
R_ENCBS645HGQ	0.0725284234378538	0.0634033013091327	-0.0462994970858889	0.0459403742706249	-0.00344654973384096	Muscle Of Back	Roadmap	Single	Muscle Of Back
B_S00D1D11	0.0684678643167508	-0.117375824391925	-0.0375845020265604	0.0461743666261527	0.0150619307418698	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
B_C005VG11	0.0679846712922148	-0.0928235379076267	0.0320120826385806	-0.04114594431373	0.102452224391969	Macrophage	Blueprint	Paired	Macrophage
