Sample	PC1	PC2	PC3	PC4	PC5	Celltype..Original.	Consortia	Library	CellType..Condensed.
R_ENCBS174IGM	-0.0703526694357349	0.0602143555790576	-0.14474260544726	0.00226226964507564	-0.0262311183421582	Muscle Of Back	Roadmap	Single	Muscle Of Back
R_ENCBS516CJQ	-0.069836186300892	0.0616620190060799	-0.144784333167526	-0.00894229113212239	-0.021419295049959	Muscle Of Arm	Roadmap	Single	Muscle Of Arm
E_374AAA	-0.0607661506059746	0.00357695235249623	0.0250112960545605	0.149553806569303	0.118822136273521	Bipolar Spindle Neuron	ENCODE	Paired	Bipolar Spindle Neuron
R_ENCBS407ALA	-0.0698762610759699	0.0547113591447439	-0.0585224349090984	0.00862353633414819	0.0211579705890191	Heart	Roadmap	Single	Heart
E_485ENC	-0.0673961294465322	-0.0518445851994169	0.0178436903413963	0.00551922193675841	0.0887308709534428	Hematopoietic Multipotent Progenitor Cell	ENCODE	Single	Hematopoietic Multipotent Progenitor Cell
R_ENCBS011TVS	-0.0710539256259619	0.0557821706821007	-0.143210534198327	-0.000758456652127912	-0.027103027740782	Muscle Of Leg	Roadmap	Single	Muscle Of Leg
R_ENCBS281CNH	-0.0726744369839013	0.0613153649864332	0.0617398089119083	-0.0431307679579295	0.0672011446529178	Left Renal Cortex Interstitium	Roadmap	Single	Kidney
E_297CQV_291AAA_624XJG	-0.063600253536209	-0.00974228520487485	0.0488307530388311	0.164472721523815	0.0958585930522132	H7-Hesc	ENCODE	Single	H7-Hesc
B_S013M311	-0.0641452267850178	-0.118561388917801	-0.0119812914232036	-0.0206230836020397	0.0237236905730258	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
E_340AAA_936GPP_612ENC_613ENC	-0.069611463454785	0.00352888646279898	-0.00724799109249227	0.149515318912483	0.0136245206000354	Fibroblast Of Lung	ENCODE	Single	Fibroblast
B_S00D4711	-0.0664931194889634	-0.111987465995432	-0.0060233528566588	-0.0332615034844468	0.0270808728044222	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
B_S00XVL11	-0.0651388523617495	-0.117234540798191	-0.00576318190308454	-0.0141194584688411	0.0279753355760837	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
E_767POE_974EYF	-0.0674277803752995	0.0188807136300368	0.0831738930817223	-0.00974361898879631	-0.102500633907468	Transverse Colon	ENCODE	Paired	Transverse Colon
R_ENCBS855RFN	-0.0729840215854963	0.0588589576378591	0.0595625037408363	-0.0503820767519681	0.0799955308781941	Right Renal Pelvis	Roadmap	Single	Kidney
R_ENCBS226ZND	-0.0719928536049101	0.0529471309735331	-0.0157467687044397	-0.0292318242969251	0.0509190587488623	Left Renal Pelvis	Roadmap	Single	Kidney
R_ENCBS578HBL	-0.0552229369885945	0.0191080054100375	0.0126362939098354	-0.0791763334152353	-0.200909979319893	Stomach	Roadmap	Single	Stomach
E_044KWE	-0.0640940773929104	0.0169385368474797	0.0567031218638771	0.129729858589233	0.161690973626515	Neural Progenitor Cell	ENCODE	Paired	Neural Progenitor Cell
E_004ENC_008ENC	-0.0697589135791482	0.00190237213494525	-0.00333373559120418	0.149678609443396	0.015349749917781	Fibroblast Of Lung	ENCODE	Single	Fibroblast
R_ENCBS517FUR	-0.0710417326147095	0.0557469755418854	-0.13555810700595	-0.0132347869667948	-0.0235487215235227	Muscle Of Leg	Roadmap	Single	Muscle Of Leg
R_ENCBS145EYH	-0.0732818057509313	0.056092301002085	0.0589297154856457	-0.0573518800448386	0.0772139614275259	Right Renal Pelvis	Roadmap	Single	Kidney
R_ENCBS257BTU	-0.0730863530442522	0.0602368315894697	0.0598195070353039	-0.0492387035835517	0.0804005795941687	Left Renal Pelvis	Roadmap	Single	Kidney
R_ENCBS008QPC	-0.0642730753062976	0.00800466995683257	-0.0992725844421541	0.0170654773284527	-0.111931319898758	Psoas Muscle	Roadmap	Single	Psoas Muscle
B_S013QW11	-0.0665823299553988	-0.108839094022671	-0.00632534698869329	-0.0336817661447753	0.0353028897603006	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
R_ENCBS090AGL	-0.0707414085623149	0.0580795459212085	-0.0824643331659967	-0.0472731144736994	0.0035499828865168	Muscle Of Arm	Roadmap	Single	Muscle Of Arm
R_ENCBS610XAP	-0.0725542797077717	0.0604646276363263	0.0638696538295571	-0.0546901538246828	0.101163979943923	Left Kidney	Roadmap	Single	Kidney
B_S00D3911	-0.0674743425864477	-0.102636892074712	-0.000363362418122792	-0.026374341078043	0.0494543978825584	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
E_369AAA	-0.0614524699776292	0.00831518888979495	0.0289256913513852	0.130041087313695	0.1259939667938	Bipolar Spindle Neuron	ENCODE	Paired	Bipolar Spindle Neuron
R_ENCBS220QDW	-0.0733408399356697	0.0360593108990334	0.0467192950296937	-0.0709676888835741	-0.0906171764619791	Stomach	Roadmap	Single	Stomach
R_ENCBS136EGD	-0.0709153303132879	0.0518481795552768	-0.146846653283638	-0.0117651190584757	-0.0326580860034078	Muscle Of Back	Roadmap	Single	Muscle Of Back
R_ENCBS054CPR	-0.0702584731156862	-0.000798598344997955	0.000607083903706085	-0.070090044745393	0.0658580867779353	Thymus	Roadmap	Single	Thymus
R_ENCBS516MKG	-0.0731652705718018	0.0540170218559093	0.019720090092577	-0.0501674704493704	0.0687609844806504	Left Lung	Roadmap	Single	Lung
B_C001UYB4	-0.0621129914782011	-0.118607518672127	-0.0151696487082885	-0.0469071226741642	-0.0447759058088364	Cd14-Positive Monocyte	Blueprint	Paired	Monocyte
E_021ENC	-0.0677105690339833	0.0100769497759957	0.00268044055961092	0.162630657684551	0.031944594501934	Astrocyte	ENCODE	Single	Astrocyte
E_942WBM_724UYV	-0.073033188457565	0.0187433634424429	-0.00338038057635746	0.00119695155128064	-0.0195929457013316	Adrenal Gland	ENCODE	Paired	Intestine
E_526EMC	-0.0672858021517266	0.0158401246932728	-0.0651992263920162	0.177919658552127	-0.0278573055299405	Myotube	ENCODE	Single	Myotube
B_S00JRB11	-0.0642526833582421	-0.108082366053035	-0.00753972950958747	-0.00843457422150124	-0.0580422036605156	Macrophage - Lps	Blueprint	Single	Macrophage - Lps
R_ENCBS405WVO	-0.0716636542370722	0.0352867145232973	-0.0333003635176741	0.0668426413658798	0.00805819478339443	Fibroblast Of Skin Of Abdomen	Roadmap	Single	Fibroblast
R_ENCBS142XDW	-0.0725641871261728	0.057562444332586	0.0671459978237929	-0.0632288368624769	0.089677086804061	Renal Pelvis	Roadmap	Single	Kidney
R_ENCBS183TBX	-0.0725957815072378	0.0608443823246887	0.0595263965049413	-0.0446844386689247	0.0873015426442113	Right Renal Cortex Interstitium	Roadmap	Single	Kidney
R_ENCBS574MIZ	-0.0732096304928638	0.0504893159276301	0.0174241960597352	-0.0636830364643493	0.0591757627750443	Left Lung	Roadmap	Single	Lung
B_S00XYF11	-0.0654556631030782	-0.114300741829546	-0.00747141842973721	-0.025679698625446	0.038834158816139	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
X4103	-0.0690831220590924	0.0301786123863818	0.121900458831257	0.1090033521907	-0.0930293653474094	Hepatocyte	DEEP	Paired	Hepatocyte
B_S00JQD11	-0.0642173258212894	-0.11007695175265	-0.00903444098642899	-0.00715228086572622	-0.060910587933091	Macrophage	Blueprint	Single	Macrophage
B_S002R512	-0.0647642113336793	-0.104182090117834	0.00260742212104768	0.0185032660972844	0.0303270115403677	Erythroblast	Blueprint	Paired	Erythroblast
E_0052WQU	-0.0677628237598875	0.00811535201661992	0.00175319489712132	0.158995032703405	0.0341561533369459	Astrocyte	ENCODE	Single	Astrocyte
R_ENCBS827OFK	-0.0734286040321379	0.0563251648011491	0.0562276860993611	-0.045181328464858	0.0807891314492083	Right Renal Pelvis	Roadmap	Single	Kidney
R_ENCBS892WJE	-0.0717425689303232	0.0604591794946074	-0.116947645935167	-0.00221955191557115	-0.0195099875834023	Muscle Of Arm	Roadmap	Single	Muscle Of Arm
B_S00C0J11	-0.0645057635126084	-0.106126704524687	-0.00674252822557922	0.0122445818039162	-0.0598410444322251	Macrophage – B-Glucan	Blueprint	Paired	Macrophage – B-Glucan
R_ENCBS479AOA	-0.0703782466218215	0.0575822420240137	-0.148217942293368	0.00217776842138406	-0.0365267810784378	Muscle Of Back	Roadmap	Single	Muscle Of Back
R_ENCBS645HGQ	-0.0702328640885749	0.0628915311148911	-0.140124160615258	-0.00403063005558843	-0.00355660655546637	Muscle Of Back	Roadmap	Single	Muscle Of Back
B_S00D1D11	-0.0657414321200782	-0.115241767273211	-0.00635650176739879	-0.0413830688383237	0.0113508065700773	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
B_C005VG11	-0.0639959728921321	-0.113710619504824	-0.00865503152991789	0.00856416753900611	-0.0637129213577866	Macrophage	Blueprint	Paired	Macrophage
